TICKS, NEG-REWARD, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.001665
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 14.681333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.089
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.817335
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.062666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.768332
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.131998
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.768335
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.635
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 16.757334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.923332
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 14.249333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.585
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.488335
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.321335
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 15.748334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.769333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.188334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.454666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 16.574
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.055666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 16.229002
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.971666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.903332
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 15.745
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 15.948334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.005
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.885
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.858334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 14.928332
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 15.983668
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.552332
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.001667
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.188334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.768333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 14.828334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.751665
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.127665
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.679
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.501999
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 19.035002
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.241999
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.903666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.921669
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 18.334333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.473001
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.030664
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.971666
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 16.888666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.135
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.081001
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 13.008334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 14.517334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.289335
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 14.777333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.752998
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.922667
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.064669
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 16.162666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 16.194
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.736666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.405
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.535002
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 13.674335
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.001667
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.104998
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.585
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 15.268666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 15.679332
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 13.508667
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.401667
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.221666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.367666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.282335
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.812668
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.285334
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 18.268332
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 16.119331
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.665
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.638332
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 16.345335
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.037333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.654999
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.671667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.088335
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.126
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.784998
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 15.547333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.053665
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.921663
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.651667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.647335
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 21.196333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.019999
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.505667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.912
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.882002
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 9.663666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.599669
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.889666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.205
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.297667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 15.725667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.280334
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.801664
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.438332
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.987667
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 14.915334
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.418333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.005
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.492998
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.849998
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 16.219667
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 17.584333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.245333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 16.776001
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.69333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.455
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.48633
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.557001
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.471666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.635666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.021667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.085001
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.509
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.91767
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 15.359666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.677334
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.338335
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.997667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.516335
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.499
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.831331
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.021666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.488333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.051668
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 14.661667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.010666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.384333
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 18.051666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 14.889
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.768333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 16.748335
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.211332
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 14.972335
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.271667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 13.9783325
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.218332
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 14.705666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.554998
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.029
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 21.213333
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 18.047998
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 18.934334
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.971666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.235666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.901
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.086
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.041
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.891
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.605001
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.801666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 16.315
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.594336
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.251667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.439331
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.516
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 14.245
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.04
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 16.988667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.031668
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.056667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 15.914998
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.014666
30.0, -1.0, 1.0, 5.0, 5.0, 0.33333334, 13.105332
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.250334
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 16.575666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.055
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.654999
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.856333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.886667
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 17.598331
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.927332
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.039331
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.769
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.090332
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 16.794334
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.292665
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 16.602
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.921667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.221333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.035334
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.255003
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 14.2630005
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.471666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.751665
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.571667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.492666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.182665
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 15.982666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.263666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.304665
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.371666
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 18.278666
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 14.680333
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 14.276
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.681
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.435
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.077665
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.082
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 16.781668
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 16.321
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.560667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.588333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.421667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.855001
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.385
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.680002
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 16.812332
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.05433
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 21.006002
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.307999
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 13.297666
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 17.784998
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.813
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.255
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.818333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.768333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 12.541668
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 14.481334
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.055
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 21.261332
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.450666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.666666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 16.627
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.244
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.627
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.437666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.201666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.852667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.438334
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.135666
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 10.118335
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 15.975667
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 12.591667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 15.725001
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 15.526333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.263664
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.517334
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.281998
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 21.046667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.483667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.052332
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 16.947668
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.471666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.455
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.01
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 16.600332
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 17.826332
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.774
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 15.917999
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.032999
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.177336
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.418333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.925665
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 12.808333
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.588335
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 16.731667
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 17.583666
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.029999
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.388334
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 13.868665
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.041332
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 20.116999
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.475332
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.496332
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 19.971334
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 13.537
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.755
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 16.831335
30.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 14.305
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 18.243002
30.0, -1.0, 1.0, 5.0, 5.0, 1.0, 15.465
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.676
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.374334
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 16.181
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.722668
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.001667
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.022
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.497332
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 17.646667
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 14.201001
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 20.371668
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 20.122667
30.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 15.900334
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.014
30.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 14.679333
30.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 16.481668
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.900335
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.005
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.244667
30.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 16.315
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.104334
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.414663
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.205
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.464666
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.279001
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.022001
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 14.645001
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.755
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 16.765
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 14.737999
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.216333
30.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 13.505
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 20.628332
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.268333
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 21.143332
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.938334
30.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 16.331665
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 17.293001
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.896667
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.451666
30.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 16.365
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.005
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.091333
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 17.602
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 16.463001
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.729332
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 16.114998
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.756666
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.296333
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.027
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.288334
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 20.397333
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 20.167667
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 14.478333
30.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 15.681666
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.192667
30.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 15.609332
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.205
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.336
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 17.785
30.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 18.517334
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.221666
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.332
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.635
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 17.951668
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 20.055
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 20.121666
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 17.978666
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.289
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.88833
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 17.681334
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.455002
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.085001
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.421667
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.075668
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.501001
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 16.562
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.085999
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.246002
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.327665
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.101667
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.824999
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 17.652668
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 16.531668
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.805334
30.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 12.831666
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 16.797333
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 20.288332
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 20.355
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.856333
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.487001
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 20.088333
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.750334
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.422333
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.737
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.123335
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 20.255
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.038332
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 17.415335
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 15.802333
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.067
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 21.460001
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.709
30.0, -1.0, 1.0, 5.0, 10.0, 0.6666667, 18.018335
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 21.675665
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.990002
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.285002
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.013666
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.530333
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.954668
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 17.551666
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.259333
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 19.488998
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 15.915001
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 21.22433
30.0, -1.0, 1.0, 5.0, 10.0, 1.0, 18.271334
